index,xmin,ymin,xmax,ymax,order
17094,1164.0,73.0,1561.0,593.0,1
17094,892.0,77.0,1158.0,422.0,2
17094,893.0,440.0,1155.0,592.0,3
17094,1307.0,611.0,1619.0,1075.0,4
17094,1179.0,612.0,1299.0,1076.0,5
17094,893.0,611.0,1172.0,894.0,6
17094,893.0,912.0,1169.0,1075.0,7
17094,469.0,88.0,764.0,257.0,8
17094,464.0,273.0,763.0,571.0,9
17094,34.0,1.0,460.0,593.0,10
17094,34.0,1.0,460.0,593.0,10
17094,357.0,592.0,766.0,1169.0,11
17094,34.0,596.0,350.0,1169.0,12
17095,892.0,83.0,1561.0,298.0,0
17095,1376.0,315.0,1561.0,574.0,1
17095,1212.0,315.0,1364.0,571.0,2
17095,1212.0,576.0,1556.0,772.0,3
17095,1437.0,773.0,1558.0,1087.0,4
17095,1211.0,771.0,1430.0,1086.0,5
17095,855.0,310.0,1199.0,1169.0,6
17095,525.0,87.0,752.0,448.0,7
17095,341.0,85.0,514.0,224.0,8
17095,342.0,239.0,510.0,453.0,9
17095,88.0,91.0,331.0,450.0,10
17095,87.0,468.0,755.0,795.0,11
17095,393.0,841.0,548.0,1091.0,12
17095,32.0,842.0,382.0,1090.0,13
17096,898.0,85.0,1565.0,420.0,0
17096,1178.0,440.0,1565.0,664.0,1
17096,901.0,441.0,1169.0,667.0,2
17096,900.0,681.0,1619.0,1169.0,3
17096,543.0,73.0,767.0,542.0,4
17096,421.0,76.0,545.0,542.0,5
17096,183.0,79.0,419.0,541.0,6
17096,96.0,79.0,181.0,541.0,7
17096,438.0,557.0,766.0,732.0,8
17096,97.0,560.0,431.0,735.0,9
17096,95.0,749.0,767.0,1083.0,10
17097,858.0,0.0,1625.0,755.0,0
17097,858.0,0.0,1625.0,755.0,0
17097,1347.0,758.0,1618.0,1168.0,1
17097,892.0,759.0,1338.0,1169.0,2
17097,342.0,2.0,755.0,567.0,3
17097,87.0,83.0,338.0,369.0,4
17097,85.0,388.0,339.0,569.0,5
17097,33.0,586.0,801.0,1169.0,6
17098,1341.0,0.0,1620.0,465.0,0
17098,857.0,1.0,1379.0,616.0,1
17098,900.0,528.0,1618.0,1169.0,2
17098,545.0,2.0,777.0,416.0,3
17098,235.0,75.0,534.0,418.0,4
17098,88.0,75.0,228.0,420.0,5
17098,87.0,434.0,755.0,610.0,6
17098,424.0,627.0,756.0,1104.0,7
17098,87.0,628.0,415.0,1076.0,8
17099,1190.0,1.0,1625.0,375.0,0
17099,898.0,77.0,1178.0,375.0,1
17099,855.0,378.0,1623.0,1169.0,2
17099,855.0,378.0,1623.0,1169.0,2
17099,855.0,378.0,1623.0,1169.0,2
17099,34.0,1.0,758.0,502.0,3
17099,484.0,515.0,755.0,680.0,4
17099,87.0,519.0,473.0,755.0,5
17099,482.0,691.0,756.0,1080.0,6
17099,87.0,774.0,476.0,1082.0,7
17100,858.0,1.0,1566.0,581.0,0
17100,858.0,1.0,1566.0,581.0,0
17100,1251.0,565.0,1565.0,758.0,1
17100,894.0,568.0,1241.0,757.0,2
17100,1335.0,778.0,1563.0,1086.0,3
17100,897.0,777.0,1324.0,1087.0,4
17100,306.0,0.0,795.0,571.0,5
17100,306.0,0.0,795.0,571.0,5
17100,29.0,0.0,303.0,551.0,6
17100,30.0,568.0,790.0,1169.0,7
17101,1254.0,0.0,1623.0,560.0,0
17101,1254.0,0.0,1623.0,560.0,0
17101,901.0,83.0,1244.0,390.0,1
17101,901.0,402.0,1247.0,562.0,2
17101,1112.0,575.0,1567.0,1085.0,3
17101,898.0,578.0,1101.0,770.0,4
17101,901.0,785.0,1101.0,1087.0,5
17101,327.0,85.0,756.0,444.0,6
17101,89.0,83.0,316.0,448.0,7
17101,413.0,462.0,757.0,613.0,8
17101,410.0,616.0,760.0,1165.0,9
17101,33.0,462.0,400.0,1169.0,10
17102,1271.0,0.0,1617.0,655.0,0
17102,859.0,1.0,1270.0,673.0,1
17102,859.0,1.0,1270.0,673.0,1
17102,859.0,660.0,1619.0,1168.0,2
17102,859.0,660.0,1619.0,1168.0,2
17102,30.0,1.0,801.0,907.0,3
17102,456.0,829.0,683.0,1088.0,4
17102,188.0,829.0,443.0,1169.0,5
17102,28.0,825.0,180.0,1169.0,6
17103,1261.0,51.0,1584.0,302.0,0
17103,1261.0,315.0,1565.0,606.0,1
17103,1130.0,95.0,1253.0,559.0,2
17103,894.0,291.0,1117.0,608.0,3
17103,1346.0,623.0,1624.0,891.0,4
17103,1345.0,909.0,1621.0,1168.0,5
17103,857.0,622.0,1338.0,1169.0,6
17103,505.0,83.0,756.0,516.0,7
17103,88.0,85.0,495.0,517.0,8
17103,560.0,528.0,756.0,1041.0,9
17103,346.0,529.0,551.0,820.0,10
17103,345.0,834.0,552.0,1090.0,11
17103,36.0,532.0,339.0,1169.0,12
17104,1294.0,1.0,1622.0,212.0,0
17104,1291.0,227.0,1566.0,568.0,1
17104,1103.0,96.0,1286.0,566.0,2
17104,897.0,251.0,1096.0,570.0,3
17104,1084.0,583.0,1621.0,1169.0,4
17104,1084.0,583.0,1621.0,1169.0,4
17104,898.0,750.0,1055.0,1168.0,5
17104,551.0,83.0,758.0,533.0,6
17104,247.0,1.0,542.0,533.0,7
17104,95.0,83.0,238.0,532.0,8
17104,458.0,548.0,762.0,1091.0,9
17104,95.0,548.0,446.0,745.0,10
17104,37.0,765.0,446.0,1169.0,11
17105,893.0,0.0,1588.0,559.0,0
17105,893.0,0.0,1588.0,559.0,0
17105,897.0,560.0,1560.0,703.0,1
17105,1126.0,718.0,1559.0,1079.0,2
17105,893.0,721.0,1116.0,1083.0,3
17105,367.0,81.0,758.0,337.0,4
17105,91.0,83.0,358.0,335.0,5
17105,92.0,353.0,761.0,670.0,6
17105,583.0,685.0,760.0,1091.0,7
17105,437.0,689.0,572.0,1091.0,8
17105,32.0,685.0,429.0,1169.0,9
17106,1135.0,69.0,1618.0,555.0,0
17106,897.0,91.0,1135.0,371.0,1
17106,898.0,389.0,1130.0,544.0,2
17106,1258.0,556.0,1617.0,1169.0,3
17106,897.0,557.0,1252.0,803.0,4
17106,894.0,816.0,1252.0,1169.0,5
17106,535.0,84.0,757.0,493.0,6
17106,32.0,219.0,629.0,1169.0,7
17106,32.0,219.0,629.0,1169.0,7
17107,857.0,12.0,1620.0,762.0,0
17107,857.0,12.0,1620.0,762.0,0
17107,857.0,12.0,1620.0,762.0,0
17107,1355.0,762.0,1562.0,1080.0,1
17107,859.0,761.0,1347.0,1168.0,2
17107,278.0,36.0,797.0,1163.0,3
17107,278.0,36.0,797.0,1163.0,3
17107,278.0,36.0,797.0,1163.0,3
17107,278.0,36.0,797.0,1163.0,3
17107,34.0,277.0,263.0,1169.0,4
17108,859.0,0.0,1619.0,1169.0,0
17108,859.0,0.0,1619.0,1169.0,0
17108,418.0,1.0,797.0,1169.0,1
17108,260.0,40.0,403.0,501.0,2
17108,30.0,136.0,246.0,564.0,3
17108,29.0,584.0,402.0,1169.0,4
17109,1396.0,92.0,1568.0,387.0,0
17109,875.0,0.0,1387.0,389.0,1
17109,1370.0,406.0,1565.0,723.0,2
17109,1226.0,406.0,1359.0,728.0,3
17109,1224.0,721.0,1566.0,1098.0,4
17109,1117.0,409.0,1209.0,874.0,5
17109,896.0,595.0,1097.0,1169.0,6
17109,591.0,72.0,752.0,514.0,7
17109,405.0,75.0,582.0,321.0,8
17109,405.0,337.0,581.0,517.0,9
17109,32.0,1.0,395.0,517.0,10
17109,446.0,532.0,753.0,1079.0,11
17109,84.0,533.0,438.0,757.0,12
17109,220.0,773.0,440.0,1083.0,13
17110,1346.0,81.0,1620.0,610.0,0
17110,1100.0,85.0,1340.0,351.0,1
17110,900.0,83.0,1087.0,353.0,2
17110,901.0,370.0,1342.0,602.0,3
17110,899.0,615.0,1622.0,1169.0,4
17110,589.0,85.0,756.0,395.0,5
17110,270.0,67.0,581.0,396.0,6
17110,89.0,88.0,262.0,396.0,7
17110,551.0,416.0,758.0,932.0,8
17110,382.0,433.0,534.0,673.0,9
17110,385.0,689.0,534.0,864.0,10
17110,386.0,880.0,533.0,1096.0,11
17110,31.0,436.0,377.0,1169.0,12
17111,1378.0,80.0,1561.0,525.0,0
17111,1270.0,79.0,1378.0,541.0,1
17111,893.0,1.0,1270.0,288.0,2
17111,1127.0,302.0,1267.0,530.0,3
17111,898.0,301.0,1118.0,529.0,4
17111,1341.0,548.0,1620.0,1164.0,5
17111,898.0,545.0,1329.0,1086.0,6
17111,410.0,2.0,757.0,662.0,7
17111,275.0,85.0,400.0,339.0,8
17111,89.0,85.0,262.0,340.0,9
17111,89.0,353.0,401.0,664.0,10
17111,512.0,681.0,755.0,1091.0,11
17111,405.0,682.0,510.0,1091.0,12
17111,32.0,682.0,403.0,1169.0,13
17112,1273.0,99.0,1564.0,425.0,0
17112,894.0,0.0,1264.0,428.0,1
17112,892.0,429.0,1563.0,656.0,2
17112,1255.0,655.0,1563.0,1096.0,3
17112,894.0,658.0,1245.0,1169.0,4
17112,33.0,0.0,759.0,676.0,5
17112,557.0,694.0,761.0,1081.0,6
17112,315.0,694.0,547.0,1084.0,7
17112,32.0,693.0,310.0,1169.0,8
17113,1160.0,2.0,1618.0,1169.0,0
17113,858.0,0.0,1160.0,434.0,1
17113,886.0,437.0,1150.0,606.0,2
17113,888.0,624.0,1151.0,823.0,3
17113,883.0,844.0,1154.0,1087.0,4
17113,33.0,0.0,760.0,695.0,5
17113,33.0,0.0,760.0,695.0,5
17113,498.0,711.0,758.0,1096.0,6
17113,255.0,710.0,491.0,1097.0,7
17113,33.0,711.0,245.0,1169.0,8
17114,1222.0,0.0,1617.0,559.0,0
17114,1099.0,92.0,1220.0,326.0,1
17114,1097.0,339.0,1220.0,528.0,2
17114,902.0,92.0,1085.0,536.0,3
17114,1158.0,560.0,1620.0,1168.0,4
17114,901.0,557.0,1147.0,800.0,5
17114,904.0,814.0,1146.0,1094.0,6
17114,30.0,0.0,789.0,1169.0,7
17114,30.0,0.0,789.0,1169.0,7
17115,1433.0,1.0,1621.0,434.0,0
17115,1115.0,77.0,1422.0,435.0,1
17115,893.0,79.0,1105.0,437.0,2
17115,859.0,436.0,1618.0,748.0,3
17115,1258.0,763.0,1619.0,1082.0,4
17115,892.0,765.0,1254.0,1083.0,5
17115,611.0,83.0,758.0,456.0,6
17115,434.0,81.0,605.0,455.0,7
17115,42.0,42.0,433.0,488.0,8
17115,89.0,497.0,754.0,697.0,9
17115,32.0,714.0,762.0,1169.0,10
17115,32.0,714.0,762.0,1169.0,10
17116,1353.0,1.0,1623.0,616.0,0
17116,859.0,1.0,1347.0,384.0,1
17116,1138.0,389.0,1337.0,620.0,2
17116,897.0,388.0,1128.0,619.0,3
17116,1398.0,635.0,1567.0,1091.0,4
17116,861.0,636.0,1390.0,1169.0,5
17116,552.0,79.0,761.0,396.0,6
17116,426.0,79.0,543.0,398.0,7
17116,252.0,80.0,419.0,399.0,8
17116,95.0,80.0,246.0,401.0,9
17116,92.0,414.0,761.0,591.0,10
17116,350.0,604.0,764.0,1169.0,11
17116,350.0,604.0,764.0,1169.0,11
17116,34.0,620.0,349.0,1169.0,12
17117,857.0,0.0,1616.0,746.0,0
17117,1162.0,640.0,1620.0,1169.0,1
17117,887.0,642.0,1153.0,1085.0,2
17117,33.0,5.0,792.0,1167.0,3
17118,1347.0,79.0,1566.0,416.0,0
17118,862.0,1.0,1339.0,504.0,1
17118,862.0,1.0,1339.0,504.0,1
17118,863.0,417.0,1618.0,811.0,2
17118,1187.0,778.0,1565.0,1082.0,3
17118,901.0,773.0,1179.0,1168.0,4
17118,425.0,63.0,753.0,460.0,5
17118,30.0,2.0,416.0,462.0,6
17118,482.0,477.0,753.0,828.0,7
17118,486.0,848.0,752.0,1084.0,8
17118,327.0,479.0,472.0,1087.0,9
17118,81.0,480.0,323.0,1087.0,10
17119,1242.0,87.0,1570.0,457.0,0
17119,1097.0,88.0,1229.0,453.0,1
17119,902.0,85.0,1085.0,458.0,2
17119,859.0,475.0,1619.0,1169.0,3
17119,357.0,1.0,755.0,511.0,4
17119,85.0,93.0,344.0,515.0,5
17119,540.0,529.0,753.0,688.0,6
17119,539.0,706.0,752.0,1116.0,7
17119,32.0,517.0,537.0,1169.0,8
17119,32.0,517.0,537.0,1169.0,8
17120,1087.0,1.0,1592.0,556.0,0
17120,1281.0,578.0,1535.0,1096.0,1
17120,1105.0,582.0,1270.0,1092.0,2
17120,357.0,0.0,1089.0,1169.0,3
17120,60.0,5.0,348.0,1167.0,4
17121,858.0,1.0,1621.0,1169.0,0
17121,858.0,1.0,1621.0,1169.0,0
17122,893.0,32.0,1586.0,472.0,0
17122,1216.0,471.0,1560.0,1086.0,1
17122,893.0,475.0,1207.0,732.0,2
17122,892.0,751.0,1210.0,1084.0,3
17122,34.0,0.0,790.0,1169.0,4
17123,862.0,33.0,1577.0,374.0,0
17123,892.0,376.0,1560.0,612.0,1
17123,890.0,636.0,1561.0,1080.0,2
17123,85.0,77.0,758.0,579.0,3
17123,30.0,600.0,757.0,1169.0,4
17123,30.0,600.0,757.0,1169.0,4
18001,0.0,0.0,827.0,497.0,0
18001,0.0,511.0,826.0,778.0,1
18001,0.0,707.0,826.0,1169.0,2
18002,827.0,0.0,1653.0,354.0,0
18002,1158.0,372.0,1583.0,525.0,1
18002,1160.0,506.0,1583.0,937.0,2
18002,896.0,379.0,1144.0,990.0,3
18002,1163.0,957.0,1586.0,1104.0,4
18002,899.0,1013.0,1145.0,1105.0,5
18002,325.0,89.0,735.0,424.0,6
18002,69.0,91.0,312.0,555.0,7
18002,325.0,444.0,734.0,555.0,8
18002,562.0,574.0,732.0,982.0,9
18002,548.0,1004.0,734.0,1096.0,10
18002,67.0,579.0,589.0,793.0,11
18002,0.0,734.0,565.0,1169.0,12
18003,1509.0,0.0,1653.0,503.0,0
18003,876.0,0.0,1547.0,511.0,1
18003,1365.0,527.0,1590.0,744.0,2
18003,1391.0,764.0,1590.0,1107.0,3
18003,1223.0,525.0,1409.0,1111.0,4
18003,914.0,529.0,1232.0,705.0,5
18003,915.0,725.0,1272.0,1113.0,6
18003,653.0,97.0,736.0,267.0,7
18003,417.0,98.0,661.0,345.0,8
18003,365.0,266.0,738.0,930.0,9
18003,342.0,98.0,446.0,376.0,10
18003,0.0,0.0,409.0,1168.0,11
18003,632.0,915.0,737.0,1101.0,12
18003,406.0,931.0,652.0,1104.0,13
18006,0.0,0.0,821.0,1168.0,0
18007,0.0,0.0,1653.0,915.0,0
18007,426.0,770.0,1653.0,1168.0,1
18007,0.0,647.0,665.0,1168.0,2
18007,0.0,647.0,665.0,1168.0,2
18008,1240.0,0.0,1653.0,602.0,0
18008,914.0,79.0,1284.0,454.0,1
18008,1322.0,489.0,1653.0,1168.0,2
18008,914.0,425.0,1319.0,675.0,3
18008,914.0,660.0,1374.0,1088.0,4
18008,561.0,79.0,746.0,467.0,5
18008,519.0,432.0,744.0,754.0,6
18008,72.0,76.0,585.0,752.0,7
18008,75.0,849.0,744.0,1087.0,8
18009,1217.0,0.0,1653.0,586.0,0
18009,913.0,81.0,1215.0,346.0,1
18009,913.0,362.0,1210.0,570.0,2
18009,832.0,587.0,1649.0,868.0,3
18009,937.0,885.0,1582.0,1093.0,4
18009,589.0,81.0,741.0,661.0,5
18009,0.0,0.0,737.0,478.0,6
18009,74.0,439.0,575.0,659.0,7
18009,555.0,679.0,740.0,1092.0,8
18009,405.0,678.0,544.0,1092.0,9
18009,71.0,679.0,390.0,1092.0,10
18010,1234.0,82.0,1586.0,364.0,0
18010,1285.0,380.0,1585.0,628.0,1
18010,1200.0,378.0,1311.0,627.0,2
18010,879.0,0.0,1258.0,626.0,3
18010,1119.0,683.0,1653.0,1169.0,4
18010,915.0,682.0,1107.0,1091.0,5
18010,73.0,79.0,540.0,174.0,6
18010,553.0,79.0,741.0,566.0,7
18010,74.0,191.0,541.0,565.0,8
18010,74.0,585.0,742.0,735.0,9
18010,0.0,659.0,744.0,1168.0,10
18010,0.0,659.0,744.0,1168.0,10
18011,857.0,3.0,1586.0,233.0,0
18011,1431.0,239.0,1583.0,796.0,1
18011,857.0,236.0,1420.0,573.0,2
18011,913.0,584.0,1417.0,793.0,3
18011,1340.0,815.0,1581.0,1093.0,4
18011,910.0,812.0,1328.0,1169.0,5
18011,540.0,86.0,749.0,445.0,6
18011,162.0,88.0,612.0,444.0,7
18011,73.0,86.0,164.0,445.0,8
18011,4.0,461.0,824.0,688.0,9
18011,486.0,705.0,746.0,1096.0,10
18011,73.0,708.0,472.0,1096.0,11
18012,1503.0,0.0,1653.0,595.0,0
18012,913.0,91.0,1507.0,242.0,1
18012,912.0,259.0,1653.0,823.0,2
18012,1171.0,839.0,1580.0,1100.0,3
18012,912.0,841.0,1200.0,1100.0,4
18012,2.0,91.0,820.0,279.0,5
18012,76.0,299.0,741.0,532.0,6
18012,596.0,534.0,742.0,862.0,7
18012,495.0,512.0,626.0,863.0,8
18012,0.0,427.0,503.0,891.0,9
18012,253.0,877.0,743.0,1101.0,10
18012,72.0,891.0,280.0,1100.0,11
18013,834.0,0.0,1653.0,1169.0,0
18013,834.0,0.0,1653.0,1169.0,0
18013,834.0,0.0,1653.0,1169.0,0
18013,834.0,0.0,1653.0,1169.0,0
18013,834.0,0.0,1653.0,1169.0,0
18013,1.0,0.0,823.0,416.0,1
18013,313.0,392.0,576.0,534.0,2
18013,0.0,363.0,337.0,520.0,3
18013,533.0,410.0,747.0,1079.0,4
18013,2.0,520.0,634.0,1169.0,5
18014,1298.0,88.0,1577.0,707.0,0
18014,909.0,83.0,1305.0,419.0,1
18014,906.0,389.0,1323.0,704.0,2
18014,1300.0,721.0,1575.0,1099.0,3
18014,905.0,720.0,1325.0,1168.0,4
18014,445.0,0.0,741.0,439.0,5
18014,445.0,0.0,741.0,439.0,5
18014,74.0,77.0,461.0,157.0,6
18014,73.0,128.0,557.0,516.0,7
18014,1.0,415.0,822.0,1095.0,8
18014,4.0,1075.0,823.0,1167.0,9
18015,1389.0,0.0,1653.0,1169.0,0
18015,832.0,0.0,1408.0,617.0,1
18015,906.0,587.0,1420.0,894.0,2
18015,906.0,587.0,1420.0,894.0,2
18015,908.0,844.0,1433.0,1090.0,3
18015,450.0,0.0,743.0,203.0,4
18015,472.0,220.0,741.0,303.0,5
18015,479.0,288.0,741.0,557.0,6
18015,0.0,0.0,501.0,619.0,7
18015,502.0,548.0,743.0,619.0,8
18015,69.0,635.0,742.0,853.0,9
18015,2.0,802.0,822.0,1169.0,10
18016,1369.0,86.0,1580.0,424.0,0
18016,914.0,84.0,1355.0,424.0,1
18016,913.0,442.0,1582.0,584.0,2
18016,1324.0,602.0,1579.0,1095.0,3
18016,912.0,601.0,1334.0,911.0,4
18016,910.0,926.0,1348.0,1096.0,5
18016,76.0,82.0,745.0,235.0,6
18016,1.0,0.0,823.0,1168.0,7
18016,6.0,947.0,738.0,1131.0,8
18017,62.0,87.0,733.0,240.0,0
18017,324.0,254.0,733.0,683.0,1
18017,65.0,255.0,331.0,697.0,2
18017,65.0,255.0,331.0,697.0,2
18017,63.0,675.0,734.0,934.0,3
18017,417.0,947.0,733.0,1168.0,4
18017,66.0,948.0,437.0,1096.0,5
18018,1365.0,590.0,1653.0,1166.0,0
18018,0.0,1.0,1653.0,1168.0,1
18018,0.0,1.0,1653.0,1168.0,1
18019,1353.0,0.0,1653.0,467.0,0
18019,1248.0,0.0,1403.0,467.0,1
18019,843.0,0.0,1290.0,468.0,2
18019,829.0,486.0,1653.0,730.0,3
18019,1446.0,747.0,1653.0,1169.0,4
18019,988.0,749.0,1491.0,1169.0,5
18019,843.0,749.0,978.0,1169.0,6
18019,2.0,0.0,825.0,799.0,7
18019,73.0,809.0,246.0,866.0,8
18019,251.0,810.0,786.0,1092.0,9
18019,72.0,884.0,265.0,1091.0,10
18020,903.0,82.0,1574.0,319.0,0
18020,1380.0,336.0,1575.0,1089.0,1
18020,1315.0,337.0,1425.0,922.0,2
18020,868.0,338.0,1311.0,923.0,3
18020,906.0,941.0,1379.0,1090.0,4
18020,1.0,0.0,825.0,418.0,5
18020,0.0,135.0,192.0,361.0,6
18020,69.0,364.0,532.0,604.0,7
18020,0.0,404.0,823.0,1168.0,8
18020,0.0,404.0,823.0,1168.0,8
18020,0.0,404.0,823.0,1168.0,8
18021,830.0,0.0,1652.0,345.0,0
18021,1405.0,347.0,1579.0,560.0,1
18021,1310.0,553.0,1577.0,682.0,2
18021,842.0,345.0,1423.0,658.0,3
18021,1317.0,675.0,1579.0,1090.0,4
18021,1226.0,598.0,1337.0,1092.0,5
18021,913.0,612.0,1255.0,1095.0,6
18021,604.0,0.0,744.0,528.0,7
18021,0.0,73.0,603.0,187.0,8
18021,99.0,207.0,600.0,528.0,9
18021,0.0,263.0,140.0,617.0,10
18021,0.0,263.0,140.0,617.0,10
18021,0.0,444.0,823.0,1169.0,11
18022,1305.0,0.0,1653.0,1169.0,0
18022,1305.0,0.0,1653.0,1169.0,0
18022,831.0,77.0,1432.0,611.0,1
18022,831.0,77.0,1432.0,611.0,1
18022,914.0,604.0,1338.0,1067.0,2
18022,916.0,1007.0,1495.0,1168.0,3
18022,1.0,1.0,824.0,665.0,4
18022,72.0,575.0,741.0,862.0,5
18022,180.0,799.0,738.0,1088.0,6
18022,0.0,762.0,244.0,1169.0,7
18023,1332.0,71.0,1579.0,390.0,0
18023,908.0,0.0,1360.0,445.0,1
18023,908.0,0.0,1360.0,445.0,1
18023,908.0,379.0,1581.0,646.0,2
18023,1341.0,543.0,1653.0,1169.0,3
18023,868.0,595.0,1382.0,1123.0,4
18023,70.0,58.0,740.0,351.0,5
18023,70.0,58.0,740.0,351.0,5
18023,238.0,302.0,742.0,1167.0,6
18023,238.0,302.0,742.0,1167.0,6
18023,238.0,302.0,742.0,1167.0,6
18023,238.0,302.0,742.0,1167.0,6
18023,70.0,278.0,351.0,614.0,7
18023,1.0,595.0,311.0,682.0,8
18023,0.0,697.0,301.0,1128.0,9
18023,1.0,1022.0,255.0,1168.0,10
18024,0.0,0.0,1653.0,862.0,0
18024,480.0,747.0,1653.0,1166.0,1
18024,0.0,841.0,648.0,1164.0,2
18025,1076.0,86.0,1590.0,256.0,0
18025,1248.0,274.0,1592.0,556.0,1
18025,1096.0,270.0,1239.0,555.0,2
18025,917.0,86.0,1119.0,553.0,3
18025,916.0,553.0,1589.0,808.0,4
18025,917.0,765.0,1588.0,1099.0,5
18025,73.0,31.0,744.0,199.0,6
18025,447.0,196.0,744.0,621.0,7
18025,398.0,191.0,508.0,632.0,8
18025,74.0,170.0,455.0,666.0,9
18025,0.0,612.0,826.0,1034.0,10
18025,79.0,960.0,746.0,1099.0,11
18026,0.0,0.0,1653.0,1169.0,0
18027,913.0,90.0,1583.0,296.0,0
18027,916.0,311.0,1583.0,447.0,1
18027,913.0,457.0,1583.0,586.0,2
18027,830.0,602.0,1585.0,1165.0,3
18027,830.0,602.0,1585.0,1165.0,3
18027,830.0,602.0,1585.0,1165.0,3
18027,0.0,0.0,823.0,847.0,4
18027,0.0,0.0,823.0,847.0,4
18027,98.0,701.0,772.0,832.0,5
18027,99.0,847.0,828.0,1093.0,6
18028,0.0,0.0,823.0,810.0,0
18028,0.0,0.0,823.0,810.0,0
18028,0.0,0.0,823.0,810.0,0
18028,0.0,0.0,823.0,810.0,0
18028,685.0,680.0,821.0,1169.0,1
18028,421.0,706.0,740.0,1165.0,2
18028,0.0,753.0,534.0,1169.0,3
18028,0.0,753.0,534.0,1169.0,3
18029,832.0,0.0,1651.0,1169.0,0
18029,832.0,0.0,1651.0,1169.0,0
18029,70.0,76.0,743.0,229.0,1
18029,69.0,241.0,428.0,359.0,2
18029,424.0,246.0,738.0,923.0,3
18029,181.0,374.0,471.0,826.0,4
18029,68.0,374.0,170.0,825.0,5
18029,498.0,939.0,737.0,1089.0,6
18029,7.0,840.0,504.0,1125.0,7
18030,1148.0,0.0,1650.0,328.0,0
18030,206.0,0.0,1190.0,328.0,1
18030,0.0,0.0,266.0,329.0,2
18030,0.0,348.0,1651.0,1168.0,3
18031,826.0,0.0,1653.0,432.0,0
18031,915.0,449.0,1587.0,604.0,1
18031,916.0,621.0,1584.0,770.0,2
18031,913.0,789.0,1588.0,1087.0,3
18031,0.0,0.0,823.0,463.0,4
18031,572.0,478.0,739.0,1096.0,5
18031,377.0,477.0,560.0,1095.0,6
18031,70.0,477.0,388.0,651.0,7
18031,0.0,665.0,443.0,1169.0,8
18032,913.0,83.0,1578.0,325.0,0
18032,1340.0,346.0,1582.0,798.0,1
18032,909.0,345.0,1327.0,632.0,2
18032,913.0,646.0,1324.0,797.0,3
18032,1088.0,813.0,1582.0,1096.0,4
18032,912.0,814.0,1131.0,1098.0,5
18032,606.0,87.0,736.0,440.0,6
18032,215.0,86.0,619.0,442.0,7
18032,251.0,459.0,740.0,724.0,8
18032,66.0,87.0,268.0,727.0,9
18032,16.0,743.0,786.0,878.0,10
18032,517.0,892.0,740.0,1169.0,11
18032,460.0,890.0,570.0,1169.0,12
18032,69.0,892.0,508.0,1169.0,13
18033,1123.0,48.0,1609.0,539.0,0
18033,918.0,88.0,1167.0,537.0,1
18033,916.0,554.0,1581.0,727.0,2
18033,1394.0,747.0,1582.0,1169.0,3
18033,876.0,746.0,1337.0,1134.0,4
18033,79.0,87.0,745.0,239.0,5
18033,597.0,256.0,748.0,693.0,6
18033,0.0,256.0,586.0,691.0,7
18033,524.0,708.0,748.0,1100.0,8
18033,346.0,707.0,544.0,1039.0,9
18033,23.0,707.0,370.0,1042.0,10
18033,25.0,1060.0,558.0,1169.0,11
18034,831.0,0.0,1651.0,542.0,0
18034,831.0,0.0,1651.0,542.0,0
18034,1375.0,557.0,1576.0,1099.0,1
18034,1044.0,557.0,1410.0,1167.0,2
18034,908.0,568.0,1049.0,844.0,3
18034,908.0,839.0,1074.0,1098.0,4
18034,224.0,1.0,792.0,417.0,5
18034,267.0,435.0,743.0,527.0,6
18034,276.0,545.0,745.0,908.0,7
18034,1.0,0.0,297.0,1169.0,8
18034,581.0,867.0,744.0,1168.0,9
18034,310.0,892.0,599.0,1090.0,10
18035,1353.0,0.0,1581.0,769.0,0
18035,911.0,86.0,1345.0,315.0,1
18035,910.0,329.0,1344.0,639.0,2
18035,912.0,574.0,1346.0,767.0,3
18035,1068.0,781.0,1578.0,1100.0,4
18035,908.0,780.0,1112.0,1101.0,5
18035,466.0,79.0,744.0,286.0,6
18035,679.0,852.0,748.0,1089.0,7
18035,2.0,0.0,746.0,1169.0,8
18035,2.0,0.0,746.0,1169.0,8
18035,2.0,0.0,746.0,1169.0,8
18035,2.0,0.0,746.0,1169.0,8
18036,905.0,76.0,1574.0,245.0,0
18036,871.0,271.0,1615.0,757.0,1
18036,904.0,772.0,1580.0,1093.0,2
18036,311.0,79.0,745.0,387.0,3
18036,78.0,79.0,350.0,350.0,4
18036,0.0,340.0,824.0,683.0,5
18036,0.0,556.0,745.0,1169.0,6
18037,831.0,0.0,1653.0,596.0,0
18037,905.0,73.0,1024.0,508.0,1
18037,1441.0,582.0,1653.0,1169.0,2
18037,886.0,530.0,1542.0,1169.0,3
18037,886.0,530.0,1542.0,1169.0,3
18037,886.0,530.0,1542.0,1169.0,3
18037,886.0,530.0,1542.0,1169.0,3
18037,250.0,0.0,823.0,503.0,4
18037,169.0,2.0,291.0,475.0,5
18037,1.0,0.0,215.0,474.0,6
18037,585.0,506.0,807.0,1169.0,7
18037,0.0,478.0,645.0,706.0,8
18037,67.0,702.0,498.0,785.0,9
18037,463.0,699.0,622.0,1117.0,10
18037,0.0,780.0,489.0,1168.0,11
18038,1412.0,0.0,1653.0,538.0,0
18038,945.0,0.0,1467.0,538.0,1
18038,855.0,1.0,983.0,539.0,2
